ID,GOID,Title,Cue,Dimension
3293875741,3293875741,Time for a Travel Writer's Big-Screen Adventure,0,Neutral
3293875741_E1,3293875741,What No One Saw Coming: Time for a Travel Writer's Big-Screen Adventure,1,Engagement
3293875741_E2,3293875741,Time for a Travel Writer's Big-Screen Adventure Draws Intense Public Response,2,Engagement
3293875741_E3,3293875741,Time for a Travel Writer's Big-Screen Adventure as Pressure Builds,3,Engagement
3293875741_C1,3293875741,"Time for a Travel Writer's Big-Screen Adventure, Explained",1,Credibility
3293875741_C2,3293875741,"Time for a Travel Writer's Big-Screen Adventure, Analysts Say",2,Credibility
3293875741_C3,3293875741,Formal Process Examines Time for a Travel Writer's Big-Screen Adventure,3,Credibility
3293875742,3293875742,Generational Untold Stories Inspire a Film,0,Neutral
3293875742_E1,3293875742,An Unexpected Turn: Generational Untold Stories Inspire a Film,1,Engagement
3293875742_E2,3293875742,Generational Untold Stories Inspire a Film Draws Intense Public Response,2,Engagement
3293875742_E3,3293875742,"Generational Untold Stories Inspire a Film, With Key Questions Unresolved",3,Engagement
3293875742_C1,3293875742,Details on Generational Untold Stories Inspire a Film,1,Credibility
3293875742_C2,3293875742,"Generational Untold Stories Inspire a Film, According to Officials",2,Credibility
3293875742_C3,3293875742,Review Underway Regarding Generational Untold Stories Inspire a Film,3,Credibility
3293875743,3293875743,Trash Landslide Kills 28 in the Philippines,0,Neutral
3293875743_E1,3293875743,"Trash Landslide Kills 28 in the Philippines, in a Surprise Development",1,Engagement
3293875743_E2,3293875743,Trash Landslide Kills 28 in the Philippines Sparks Widespread Concern,2,Engagement
3293875743_E3,3293875743,"Trash Landslide Kills 28 in the Philippines, With Key Questions Unresolved",3,Engagement
3293875743_C1,3293875743,What the Data Show About Trash Landslide Kills 28 in the Philippines,1,Credibility
3293875743_C2,3293875743,"Trash Landslide Kills 28 in the Philippines, Analysts Say",2,Credibility
3293875743_C3,3293875743,Officials Assess Trash Landslide Kills 28 in the Philippines,3,Credibility
3293875744,3293875744,Is A.I. Able To Generate New Ideas?,0,Neutral
3293875744_E1,3293875744,An Unexpected Turn: Is A.I. Able To Generate New Ideas?,1,Engagement
3293875744_E2,3293875744,Is A.I. Able To Generate New Ideas? Sparks Widespread Concern,2,Engagement
3293875744_E3,3293875744,Is A.I. Able To Generate New Ideas? as Pressure Builds,3,Engagement
3293875744_C1,3293875744,"Is A.I. Able To Generate New Ideas?, Explained",1,Credibility
3293875744_C2,3293875744,Report: Is A.I. Able To Generate New Ideas?,2,Credibility
3293875744_C3,3293875744,Officials Assess Is A.I. Able To Generate New Ideas?,3,Credibility
3293875745,3293875745,"Trump Praises Hassett, but Casts Doubt on Making Him Powell's Fed Successor",0,Neutral
3293875745_E1,3293875745,"What No One Saw Coming: Trump Praises Hassett, but Casts Doubt on Making Him Powell's Fed Successor",1,Engagement
3293875745_E2,3293875745,"Trump Praises Hassett, but Casts Doubt on Making Him Powell's Fed Successor Draws Intense Public Response",2,Engagement
3293875745_E3,3293875745,"Trump Praises Hassett, but Casts Doubt on Making Him Powell's Fed Successor, With Key Questions Unresolved",3,Engagement
3293875745_C1,3293875745,"What the Data Show About Trump Praises Hassett, but Casts Doubt on Making Him Powell's Fed Successor",1,Credibility
3293875745_C2,3293875745,"Report: Trump Praises Hassett, but Casts Doubt on Making Him Powell's Fed Successor",2,Credibility
3293875745_C3,3293875745,"Formal Process Examines Trump Praises Hassett, but Casts Doubt on Making Him Powell's Fed Successor",3,Credibility
3293875746,3293875746,Banks Fear Credit Card Rate Cap Would Bite Hard Into Their Profits,0,Neutral
3293875746_E1,3293875746,"Banks Fear Credit Card Rate Cap Would Bite Hard Into Their Profits, in a Surprise Development",1,Engagement
3293875746_E2,3293875746,Why Banks Fear Credit Card Rate Cap Would Bite Hard Into Their Profits Is Stirring Strong Reactions,2,Engagement
3293875746_E3,3293875746,Banks Fear Credit Card Rate Cap Would Bite Hard Into Their Profits While Stakes Continue to Rise,3,Engagement
3293875746_C1,3293875746,What the Data Show About Banks Fear Credit Card Rate Cap Would Bite Hard Into Their Profits,1,Credibility
3293875746_C2,3293875746,"Banks Fear Credit Card Rate Cap Would Bite Hard Into Their Profits, According to Officials",2,Credibility
3293875746_C3,3293875746,Formal Process Examines Banks Fear Credit Card Rate Cap Would Bite Hard Into Their Profits,3,Credibility
3293875747,3293875747,Tensions Flare as U.N. Hosts Meeting on Iran,0,Neutral
3293875747_E1,3293875747,An Unexpected Turn: Tensions Flare as U.N. Hosts Meeting on Iran,1,Engagement
3293875747_E2,3293875747,Why Tensions Flare as U.N. Hosts Meeting on Iran Is Stirring Strong Reactions,2,Engagement
3293875747_E3,3293875747,"Tensions Flare as U.N. Hosts Meeting on Iran, With Key Questions Unresolved",3,Engagement
3293875747_C1,3293875747,What the Data Show About Tensions Flare as U.N. Hosts Meeting on Iran,1,Credibility
3293875747_C2,3293875747,"Tensions Flare as U.N. Hosts Meeting on Iran, According to Officials",2,Credibility
3293875747_C3,3293875747,Review Underway Regarding Tensions Flare as U.N. Hosts Meeting on Iran,3,Credibility
3293875749,3293875749,Prosecutors Say Officer Who Hurled Cooler Was Not Trying to Save Lives,0,Neutral
3293875749_E1,3293875749,What No One Saw Coming: Prosecutors Say Officer Who Hurled Cooler Was Not Trying to Save Lives,1,Engagement
3293875749_E2,3293875749,Prosecutors Say Officer Who Hurled Cooler Was Not Trying to Save Lives Sparks Widespread Concern,2,Engagement
3293875749_E3,3293875749,Prosecutors Say Officer Who Hurled Cooler Was Not Trying to Save Lives as Pressure Builds,3,Engagement
3293875749_C1,3293875749,"Prosecutors Say Officer Who Hurled Cooler Was Not Trying to Save Lives, Explained",1,Credibility
3293875749_C2,3293875749,"Prosecutors Say Officer Who Hurled Cooler Was Not Trying to Save Lives, According to Officials",2,Credibility
3293875749_C3,3293875749,Officials Assess Prosecutors Say Officer Who Hurled Cooler Was Not Trying to Save Lives,3,Credibility
3293875750,3293875750,Pressure From Trump Revives Colombia's Clash With Rebel Group,0,Neutral
3293875750_E1,3293875750,"Pressure From Trump Revives Colombia's Clash With Rebel Group, in a Surprise Development",1,Engagement
3293875750_E2,3293875750,Why Pressure From Trump Revives Colombia's Clash With Rebel Group Is Stirring Strong Reactions,2,Engagement
3293875750_E3,3293875750,"Pressure From Trump Revives Colombia's Clash With Rebel Group, With Key Questions Unresolved",3,Engagement
3293875750_C1,3293875750,Details on Pressure From Trump Revives Colombia's Clash With Rebel Group,1,Credibility
3293875750_C2,3293875750,"Pressure From Trump Revives Colombia's Clash With Rebel Group, According to Officials",2,Credibility
3293875750_C3,3293875750,Officials Assess Pressure From Trump Revives Colombia's Clash With Rebel Group,3,Credibility
3293875753,3293875753,"U.S. Offers Health Aid, But Sets Up Conditions",0,Neutral
3293875753_E1,3293875753,"U.S. Offers Health Aid, But Sets Up Conditions, in a Surprise Development",1,Engagement
3293875753_E2,3293875753,"U.S. Offers Health Aid, But Sets Up Conditions Sparks Widespread Concern",2,Engagement
3293875753_E3,3293875753,"U.S. Offers Health Aid, But Sets Up Conditions as Pressure Builds",3,Engagement
3293875753_C1,3293875753,"Details on U.S. Offers Health Aid, But Sets Up Conditions",1,Credibility
3293875753_C2,3293875753,"U.S. Offers Health Aid, But Sets Up Conditions, Analysts Say",2,Credibility
3293875753_C3,3293875753,"Review Underway Regarding U.S. Offers Health Aid, But Sets Up Conditions",3,Credibility
3293875754,3293875754,Trump Pushes To Retain Coal On Power Grid,0,Neutral
3293875754_E1,3293875754,"Trump Pushes To Retain Coal On Power Grid, in a Surprise Development",1,Engagement
3293875754_E2,3293875754,Trump Pushes To Retain Coal On Power Grid Draws Intense Public Response,2,Engagement
3293875754_E3,3293875754,Trump Pushes To Retain Coal On Power Grid as Pressure Builds,3,Engagement
3293875754_C1,3293875754,Details on Trump Pushes To Retain Coal On Power Grid,1,Credibility
3293875754_C2,3293875754,"Trump Pushes To Retain Coal On Power Grid, According to Officials",2,Credibility
3293875754_C3,3293875754,Review Underway Regarding Trump Pushes To Retain Coal On Power Grid,3,Credibility
3293875755,3293875755,"'Star Wars' Boss Steps Down, Ending an Asteroid-Filled, 14-Year Reign",0,Neutral
3293875755_E1,3293875755,"An Unexpected Turn: 'Star Wars' Boss Steps Down, Ending an Asteroid-Filled, 14-Year Reign",1,Engagement
3293875755_E2,3293875755,"'Star Wars' Boss Steps Down, Ending an Asteroid-Filled, 14-Year Reign Sparks Widespread Concern",2,Engagement
3293875755_E3,3293875755,"'Star Wars' Boss Steps Down, Ending an Asteroid-Filled, 14-Year Reign, With Key Questions Unresolved",3,Engagement
3293875755_C1,3293875755,"What the Data Show About 'Star Wars' Boss Steps Down, Ending an Asteroid-Filled, 14-Year Reign",1,Credibility
3293875755_C2,3293875755,"'Star Wars' Boss Steps Down, Ending an Asteroid-Filled, 14-Year Reign, According to Officials",2,Credibility
3293875755_C3,3293875755,"Formal Process Examines 'Star Wars' Boss Steps Down, Ending an Asteroid-Filled, 14-Year Reign",3,Credibility
3293875756,3293875756,Former Super Is Convicted Of Fleecing Ailing Tenant,0,Neutral
3293875756_E1,3293875756,What No One Saw Coming: Former Super Is Convicted Of Fleecing Ailing Tenant,1,Engagement
3293875756_E2,3293875756,Why Former Super Is Convicted Of Fleecing Ailing Tenant Is Stirring Strong Reactions,2,Engagement
3293875756_E3,3293875756,Former Super Is Convicted Of Fleecing Ailing Tenant While Stakes Continue to Rise,3,Engagement
3293875756_C1,3293875756,Details on Former Super Is Convicted Of Fleecing Ailing Tenant,1,Credibility
3293875756_C2,3293875756,"Former Super Is Convicted Of Fleecing Ailing Tenant, Analysts Say",2,Credibility
3293875756_C3,3293875756,Formal Process Examines Former Super Is Convicted Of Fleecing Ailing Tenant,3,Credibility
3293875757,3293875757,"If Harvard Is Slipping, It's Because China Is Soaring",0,Neutral
3293875757_E1,3293875757,"What No One Saw Coming: If Harvard Is Slipping, It's Because China Is Soaring",1,Engagement
3293875757_E2,3293875757,"If Harvard Is Slipping, It's Because China Is Soaring Sparks Widespread Concern",2,Engagement
3293875757_E3,3293875757,"If Harvard Is Slipping, It's Because China Is Soaring While Stakes Continue to Rise",3,Engagement
3293875757_C1,3293875757,"If Harvard Is Slipping, It's Because China Is Soaring, Explained",1,Credibility
3293875757_C2,3293875757,"If Harvard Is Slipping, It's Because China Is Soaring, Analysts Say",2,Credibility
3293875757_C3,3293875757,"Officials Assess If Harvard Is Slipping, It's Because China Is Soaring",3,Credibility
3293875759,3293875759,Shutdown Of Internet Fuels Fight Over Truth,0,Neutral
3293875759_E1,3293875759,An Unexpected Turn: Shutdown Of Internet Fuels Fight Over Truth,1,Engagement
3293875759_E2,3293875759,Shutdown Of Internet Fuels Fight Over Truth Sparks Widespread Concern,2,Engagement
3293875759_E3,3293875759,"Shutdown Of Internet Fuels Fight Over Truth, With Key Questions Unresolved",3,Engagement
3293875759_C1,3293875759,What the Data Show About Shutdown Of Internet Fuels Fight Over Truth,1,Credibility
3293875759_C2,3293875759,"Shutdown Of Internet Fuels Fight Over Truth, According to Officials",2,Credibility
3293875759_C3,3293875759,Officials Assess Shutdown Of Internet Fuels Fight Over Truth,3,Credibility
3293875760,3293875760,Pentagon Will 'Refocus' Military Publication,0,Neutral
3293875760_E1,3293875760,What No One Saw Coming: Pentagon Will 'Refocus' Military Publication,1,Engagement
3293875760_E2,3293875760,Pentagon Will 'Refocus' Military Publication Sparks Widespread Concern,2,Engagement
3293875760_E3,3293875760,Pentagon Will 'Refocus' Military Publication as Pressure Builds,3,Engagement
3293875760_C1,3293875760,What the Data Show About Pentagon Will 'Refocus' Military Publication,1,Credibility
3293875760_C2,3293875760,"Pentagon Will 'Refocus' Military Publication, According to Officials",2,Credibility
3293875760_C3,3293875760,Officials Assess Pentagon Will 'Refocus' Military Publication,3,Credibility
3293875761,3293875761,"On Wall St., Tech Stocks Are Strongest Forces on Wobbly Day",0,Neutral
3293875761_E1,3293875761,"An Unexpected Turn: On Wall St., Tech Stocks Are Strongest Forces on Wobbly Day",1,Engagement
3293875761_E2,3293875761,"On Wall St., Tech Stocks Are Strongest Forces on Wobbly Day Sparks Widespread Concern",2,Engagement
3293875761_E3,3293875761,"On Wall St., Tech Stocks Are Strongest Forces on Wobbly Day While Stakes Continue to Rise",3,Engagement
3293875761_C1,3293875761,"Details on On Wall St., Tech Stocks Are Strongest Forces on Wobbly Day",1,Credibility
3293875761_C2,3293875761,"Report: On Wall St., Tech Stocks Are Strongest Forces on Wobbly Day",2,Credibility
3293875761_C3,3293875761,"Review Underway Regarding On Wall St., Tech Stocks Are Strongest Forces on Wobbly Day",3,Credibility
3293875763,3293875763,Ex-Leader Sentenced In First of Eight Trials,0,Neutral
3293875763_E1,3293875763,"Ex-Leader Sentenced In First of Eight Trials, in a Surprise Development",1,Engagement
3293875763_E2,3293875763,Why Ex-Leader Sentenced In First of Eight Trials Is Stirring Strong Reactions,2,Engagement
3293875763_E3,3293875763,"Ex-Leader Sentenced In First of Eight Trials, With Key Questions Unresolved",3,Engagement
3293875763_C1,3293875763,What the Data Show About Ex-Leader Sentenced In First of Eight Trials,1,Credibility
3293875763_C2,3293875763,Report: Ex-Leader Sentenced In First of Eight Trials,2,Credibility
3293875763_C3,3293875763,Formal Process Examines Ex-Leader Sentenced In First of Eight Trials,3,Credibility
3293875764,3293875764,Suspect Held in 2023 Theft Of $14.4 Million in Gold Bars,0,Neutral
3293875764_E1,3293875764,What No One Saw Coming: Suspect Held in 2023 Theft Of $14.4 Million in Gold Bars,1,Engagement
3293875764_E2,3293875764,Suspect Held in 2023 Theft Of $14.4 Million in Gold Bars Sparks Widespread Concern,2,Engagement
3293875764_E3,3293875764,"Suspect Held in 2023 Theft Of $14.4 Million in Gold Bars, With Key Questions Unresolved",3,Engagement
3293875764_C1,3293875764,What the Data Show About Suspect Held in 2023 Theft Of $14.4 Million in Gold Bars,1,Credibility
3293875764_C2,3293875764,Report: Suspect Held in 2023 Theft Of $14.4 Million in Gold Bars,2,Credibility
3293875764_C3,3293875764,Officials Assess Suspect Held in 2023 Theft Of $14.4 Million in Gold Bars,3,Credibility
3293875765,3293875765,"In Backing a Leader for Venezuela, Trump Picks Oil Over Democracy",0,Neutral
3293875765_E1,3293875765,"In Backing a Leader for Venezuela, Trump Picks Oil Over Democracy, in a Surprise Development",1,Engagement
3293875765_E2,3293875765,"Why In Backing a Leader for Venezuela, Trump Picks Oil Over Democracy Is Stirring Strong Reactions",2,Engagement
