"ID","GOID","Title","Cue","Dimension","source"
"3297619450_C1",3297619450,"Trump border czar Tom Homan signals effort to ease tensions in Minnesota after meeting local leaders","C1","Engagement","WSJ"
"3298345376_E2",3298345376,"Third Place Winner: A Rammed-Earth Home in California Wine Country — but the next development could be decisive","E2","Engagement","WSJ"
"3299613753_C3",3299613753,"New guidance: Arms Sellers Walk Tightrope Between Investors, Trump as part of an oversight review","C3","Engagement","WSJ"
"3300234114_N",3300234114,"Senate Probes Swiss Accounts' Nazi Links --- UBS uses legal fight to curb groups from reopening a deal struck in 1990s","N","Neutral","WSJ"
"3293875727_E2",3293875727,"An Accuser of the Alexander Brothers Was Found Dead Last Year, Authorities Say Sparks Widespread Concern","2","Engagement","NYT"
"3299645133_E2",3299645133,"Parents Navigate a Fracturing Vaccine Landscape Sparks Widespread Concern","2","Engagement","NYT"
"3300226462_C2",3300226462,"A Morality Tale Wrapped in Farce, Analysts Say","2","Credibility","NYT"
"3300226477_C2",3300226477,"Law Firm Chairman Says He Regrets Epstein Link, Analysts Say","2","Credibility","NYT"
"3298343613_E3",3298343613,"Super Bowl's Biggest Loser: The New York Jets — When the Seahawks and Patriots play for the title, fans of Gang Green may want to look away; and the next move could reshape the outcome","E3","Engagement","WSJ"
"3297295411_E3",3297295411,"More U.S. Allies Flirt With China — and the next move could reshape the outcome","E3","Engagement","WSJ"
"3293829850_C1",3293829850,"Details on Agent Who Shot Renee Good Was Trained to Track and Apprehend Fugitives","1","Credibility","NYT"
"3299380501_C2",3299380501,"Retired Generals Are in Demand for Mining Boards and Advisers","C2","Engagement","WSJ"
"3297297392_E2",3297297392,"Nike Lays Off 775 Workers in Automation Bid as a decisive moment nears","E2","Engagement","WSJ"
"3300226431_E1",3300226431,"What No One Saw Coming: Mayor Above the Fray Tackles Fussy Rules for Cars and Cafes","1","Engagement","NYT"
"3294219849_C2",3294219849,"The $2 Rental Batteries Helping to Power South Africa, According to Officials","2","Credibility","NYT"
"3298343610_C2",3298343610,"Mets Player Forgoes $75 Million to Sign Deal, Sources Say","C2","Engagement","WSJ"
"3298343626_E1",3298343626,"Venezuela Plans to Reopen Airspace in a Shift That Could Change Travel Routes","E1","Engagement","WSJ"
"3300226464_C3",3300226464,"Officials Assess Representing The Poorest While Living The High Life","3","Credibility","NYT"
"3294219876_C1",3294219876,"With San Francisco on the Rebound, Its Former Mayor Feels Sidelined, Explained","1","Credibility","NYT"
"3293875727_E3",3293875727,"An Accuser of the Alexander Brothers Was Found Dead Last Year, Authorities Say as Pressure Builds","3","Engagement","NYT"
"3298343613_C3",3298343613,"According to a regulatory filing, Super Bowl's Biggest Loser: The New York Jets --- When the Seahawks and Patriots play for the title, fans of Gang Green may want to look away.","C3","Engagement","WSJ"
"3299380521_E3",3299380521,"Peace Prize Director Cites Independence — but one unresolved issue could change everything","E3","Engagement","WSJ"
"3298850643_N",3298850643,"Crude-Oil Glut Pressures Chevron, Exxon Earnings","N","Neutral","WSJ"
"3300233887_C1",3300233887,"NBA players are returning to college in growing numbers","C1","Engagement","WSJ"
"3299613724_C3",3299613724,"Regulatory filing: Some Prices at Five Below Are Nudging Above $5 Mark","C3","Engagement","WSJ"
"3293875742_E2",3293875742,"Generational Untold Stories Inspire a Film Draws Intense Public Response","2","Engagement","NYT"
"3293588089_C3",3293588089,"Formal Process Examines The U.S. Is Pressing Mexico to Allow U.S. Forces to Fight Cartels","3","Credibility","NYT"
"3293875736_C2",3293875736,"Drunken Driver Who Killed 4 at Cookout Gets Decades in Prison, According to Officials","2","Credibility","NYT"
"3293916585_C3",3293916585,"Review Underway Regarding Stock Investors’ Strategy for 2026: ‘Don’t Fight the White House’","3","Credibility","NYT"
"3300226432_C1",3300226432,"This Call to Worship Is Quite a Joking Matter, Explained","1","Credibility","NYT"
"3300229405_E2",3300229405,"Nintendo Backs Annual Forecasts --- Videogame maker upholds outlooks for Switch 2, profit amid effort to diversify as tensions deepen","E2","Engagement","WSJ"
"3293875779_C3",3293875779,"Formal Process Examines Opera Finds Home Away From Kennedy Center","3","Credibility","NYT"
"3300226463_E3",3300226463,"Instead of Free Buses, Transit Group Suggests Expanding Subway by 41 Miles as Pressure Builds","3","Engagement","NYT"
"3300258760_E3",3300258760,"A Minnesota School District Guards Against ICE, From Dawn to Dusk, With Key Questions Unresolved","3","Engagement","NYT"
"3297616423_E3",3297616423,"Consumers Urged to Curb Sugar Substitutes — but the real test may be just ahead","E3","Engagement","WSJ"
"3293557009_E2",3293557009,"In Canada, A Province Ends a Test On Drug Use Draws Intense Public Response","2","Engagement","NYT"
"3300226482_C3",3300226482,"Review Underway Regarding Trade War With India Off, but Peace Terms Murky","3","Credibility","NYT"
"3299380537_C3",3299380537,"According to court documents, Judge Can't Put Halt on Minnesota Operation","C3","Engagement","WSJ"
"3294219838_C2",3294219838,"In It for the Long, or Short, Run, According to Officials","2","Credibility","NYT"
"3300226429",3300226429,"Gold Card Visa Program Draws Lawsuit","0","Neutral","NYT"
"3297297585_N",3297297585,"EU Probes X Amid Grok Deepfake Outcry --- Investigation to focus on how well it assesses, mitigates systemic risks","N","Neutral","WSJ"
"3300194750_C3",3300194750,"Review Underway Regarding Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff","3","Credibility","NYT"
"3300226420_C3",3300226420,"Review Underway Regarding Police Say Anchor's Mom Was Abducted","3","Credibility","NYT"
"3299613655_E1",3299613655,"A Pension Fund’s Coffee-Farm Misstep Becomes a Cautionary Tale for Private Markets","E1","Engagement","WSJ"
"3293875719_E2",3293875719,"Council Chief Proposes Bill to Fight Antisemitism Draws Intense Public Response","2","Engagement","NYT"
"3298343586_E1",3298343586,"M’s Quarterly Results Land With a Jolt for Investors","E1","Engagement","WSJ"
"3300226440_E2",3300226440,"2 Days Before Death, Epstein Signed a Trust Document to Dole Out His Fortune Draws Intense Public Response","2","Engagement","NYT"
"3299610136_E2",3299610136,"Each Side in Gun Debate Finds Itself Taking an Unlikely Position About Trump Draws Intense Public Response","2","Engagement","NYT"
"3297297393_C2",3297297393,"Gold Mining Companies Increase Output as Prices Reach Milestone","C2","Engagement","WSJ"
"3299380510_C1",3299380510,"Meta’s rapid AI spending is already boosting revenue and product performance","C1","Engagement","WSJ"
"3294219849_C1",3294219849,"The $2 Rental Batteries Helping to Power South Africa, Explained","1","Credibility","NYT"
"3298850633_E2",3298850633,"Call Screening Is Aggravating the Rich and Powerful — but a bigger question looms: Thanks to a new iPhone feature, everyone now has an executive assistant in their pocket to filter unwanted calls.","E2","Engagement","WSJ"
"3300234114_C2",3300234114,"Senate Examines Possible Nazi Links in Swiss Accounts; UBS Seeks to Limit Review","C2","Engagement","WSJ"
"3294219839_C2",3294219839,"Virginia Judge Hands 3rd Win to Wind Farms, Analysts Say","2","Credibility","NYT"
"3299380469_C3",3299380469,"Regulators say: Detained 5-Year-Old Boy Is Ordered Released in updated filings","C3","Engagement","WSJ"
"3298831070_C2",3298831070,"Don Lemon Arrested During Protest at Minnesota Church, Police Say","C2","Engagement","WSJ"
"3300226411_E3",3300226411,"At Home With Sourdough Devotees While Stakes Continue to Rise","3","Engagement","NYT"
"3299610131_C3",3299610131,"Formal Process Examines Trump Threatens To Sue Trevor Noah","3","Credibility","NYT"
"3294219830_C2",3294219830,"Watering Down Proposal To Limit Men to One Drink, Analysts Say","2","Credibility","NYT"
"3294180906_C1",3294180906,"Trump Announces New European Tariffs in Greenland Standoff; Allies Outraged, Explained","1","Credibility","NYT"
"3300226418_E3",3300226418,"Three Chances to Indulge In Your Doughnut Dream, With Key Questions Unresolved","3","Engagement","NYT"
"3299380469_N",3299380469,"Detained 5-Year-Old Boy Is Ordered Released","N","Neutral","WSJ"
"3299610128_C3",3299610128,"Officials Assess Seeking Truce Between 2 Leaders Unaccustomed to Backing Down","3","Credibility","NYT"
"3293875734_E1",3293875734,"An Unexpected Turn: Trump Pulls Back on Plan To Invoke Insurrection Act","1","Engagement","NYT"
"3297941199_N",3297941199,"Xi Struggles to Curb Military Corruption","N","Neutral","WSJ"
"3297297532_C3",3297297532,"The commission’s decision notes Bowman Softens Bank Oversight at Fed --- Trump ally slashes staff and moves to roll back regulations from financial crisis.","C3","Engagement","WSJ"
"3297616273_E3",3297616273,"GOP Seeks Deal on Security Funding — with an uneasy question hanging over it","E3","Engagement","WSJ"
"3297616432_E2",3297616432,"As uncertainty hangs over it, Immigration Curbs Hit Population --- Census data show U.S. growth at its slowest since Covid; five states in the red — as leaders weigh a risky choice","E2","Engagement","WSJ"
"3294219855_C3",3294219855,"Review Underway Regarding A Troublesome Sister","3","Credibility","NYT"
"3299613708_C3",3299613708,"Regulatory filing: Epstein Scandal Rocks British Establishment","C3","Engagement","WSJ"
"3298343568_C2",3298343568,"A Storybook Cottage Designed by M.J. Murphy in Pictures","C2","Engagement","WSJ"
"3297616251_N",3297616251,"Trump Returns to Troubled Farm Country --- President touts $12 billion in aid to his loyal but struggling voters","N","Neutral","WSJ"
"3294219832_C2",3294219832,"Report: What Are You Worried About? The Hockey Rink Will Be Ready.","2","Credibility","NYT"
"3293875753_E2",3293875753,"U.S. Offers Health Aid, But Sets Up Conditions Sparks Widespread Concern","2","Engagement","NYT"
"3299613708_E3",3299613708,"Epstein Scandal Rocks British Establishment — and the fallout could be significant","E3","Engagement","WSJ"
"3294219864",3294219864,"His Infidelity Is Never That Far From Her Mind","0","Neutral","NYT"
"3299380501_C1",3299380501,"Retired U.S. generals are in high demand for mining company boards and projects","C1","Engagement","WSJ"
"3299380556_C2",3299380556,"UPS Finance Chief Says Company Is Working Through Network Changes","C2","Engagement","WSJ"
"3300233891_C1",3300233891,"Canada says Stellantis and GM owe hundreds of millions under an auto program","C1","Engagement","WSJ"
"3298343613_C1",3298343613,"Jets face Super Bowl disappointment as Seahawks and Patriots advance to the title game","C1","Engagement","WSJ"
"3299613706_N",3299613706,"Trump Ally Martin's Role Narrows --- He remains DOJ's pardon attorney but no longer leads working group","N","Neutral","WSJ"
"3293875738_E2",3293875738,"For Gourmet, New Media Is New Life Draws Intense Public Response","2","Engagement","NYT"
"3294219832_E2",3294219832,"Why What Are You Worried About? The Hockey Rink Will Be Ready. Is Stirring Strong Reactions","2","Engagement","NYT"
"3293557019_C1",3293557019,"As Health Costs Rise, Trump Releases a Plan That's Short on Specifics, Explained","1","Credibility","NYT"
"3300226449_C2",3300226449,"After Months Of Wrangling, France Passes A State Budget, Analysts Say","2","Credibility","NYT"
"3297297426_E3",3297297426,"First Brands Shuts Businesses — Bankrupt auto-parts supplier has been unable to shore up additional liquidity; and the next move could reshape the outcome","E3","Engagement","WSJ"
"3299612159_E1",3299612159,"Polymarket’s “Truth Machine” Booms on Wild Betting Even as Controversy Won’t Quit","E1","Engagement","WSJ"
"3300226466_C2",3300226466,"Moron Cakes and Boycott Apps: How Danes Cope With U.S. Belligerence, According to Officials","2","Credibility","NYT"
"3293829854_E2",3293829854,"NYC Council Leader Takes on Antisemitism, and Possibly Mamdani Sparks Widespread Concern","2","Engagement","NYT"
"3299616359_E2",3299616359,"With the clock ticking, Wide Swing in Texas Loss Worries Republicans — with the stakes only getting higher","E2","Engagement","WSJ"
"3293875767_E1",3293875767,"Stock Investment Tip for 2026: 'Don't Fight the White House', in a Surprise Development","1","Engagement","NYT"
"3298343611_E1",3298343611,"International Paper Plans a Two-Way Split as Quarterly Losses Deepen","E1","Engagement","WSJ"
"3293875733_C2",3293875733,"Report: In Pile of Pardons, Second Reprieve for Fraudster","2","Credibility","NYT"
"3293875722_C3",3293875722,"Review Underway Regarding Beijing Wins Lower Tariffs On Cars Sold In Canada","3","Credibility","NYT"
"3298343568_E2",3298343568,"A high-stakes moment for A Storybook Cottage --- The M.J. Murphy-designed home sold for $4 million before readers crowned it their favorite","E2","Engagement","WSJ"
"3299610140_E3",3299610140,"Market Climbs as Gold and Silver Prices Keep Falling, With Key Questions Unresolved","3","Engagement","NYT"
"3293588094_C1",3293588094,"Machado Says She Presented Trump With a ‘Medal’ Amid Scorn Over Her Nobel, Explained","1","Credibility","NYT"
"3298850619_E1",3298850619,"Senate Clears Spending Deal, Handing the Next Move to the House","E1","Engagement","WSJ"
"3297297396_N",3297297396,"Software Startup Synthesia's Latest Funding Values It at $4 Billion","N","Neutral","WSJ"
"3299616362_E1",3299616362,"Sundance Says Goodbye to Park City After a Long Run","E1","Engagement","WSJ"
"3300226438_C1",3300226438,"Stars Move to Downbeat of Politics at Grammys, Explained","1","Credibility","NYT"
"3297614509_E2",3297614509,"U.S. Breakup Is Hard For Europeans to Do — but the next development could be decisive","E2","Engagement","WSJ"
"3294219886_E2",3294219886,"In Minnesota, 2 Stark Views About a Victim Draws Intense Public Response","2","Engagement","NYT"
"3297614498_C3",3297614498,"In documents submitted for approval, CEO Warns on Canada's EV Move.","C3","Engagement","WSJ"
"3294180809_C3",3294180809,"Officials Assess An Emboldened Trump Places His Bets From Caracas to Tehran","3","Credibility","NYT"
"3300226481_E3",3300226481,"A Touchstone for Climbers That Lived Up to Its Name While Stakes Continue to Rise","3","Engagement","NYT"
"3299610132_E3",3299610132,"In the Carolinas, a Devastating Storm Leaves Residents Reeling While Stakes Continue to Rise","3","Engagement","NYT"
"3299380592_C2",3299380592,"Labor Shortage Constrains Broadband Expansion, Industry Data Show","C2","Engagement","WSJ"
"3298850898_C3",3298850898,"In court filings, Panama Canal Ruling Has Global Reach --- Court decision on ports has strategic implications for the U.S. and China","C3","Engagement","WSJ"
"3300194752_E2",3300194752,"U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home Draws Intense Public Response","2","Engagement","NYT"
"3299613736_C3",3299613736,"Regulators say: Pretti Was Part of Growing Group Of Armed Citizens in Minneapolis","C3","Engagement","WSJ"
"3300233642_C2",3300233642,"Cybersecurity Firm to Acquire AI Specialist AllTrue","C2","Engagement","WSJ"
